Date,Dividends,Stock Splits
1999-01-04,0.05,0.0
1999-03-17,0.05,0.0
1999-06-16,0.05,0.0
1999-09-15,0.025,0.0
1999-12-15,0.025,0.0
2000-03-15,0.045,0.0
2000-06-14,0.045,0.0
2000-09-13,0.045,0.0
2000-12-13,0.045,0.0
2001-03-14,0.045,0.0
2001-06-13,0.05,0.0
2001-09-12,0.1,0.0
2001-12-12,0.05,0.0
2002-03-13,0.055,0.0
2002-06-03,0.0,2.0
2002-06-12,0.055,0.0
2002-09-12,0.055,0.0
2002-12-12,0.055,0.0
2003-03-12,0.063,0.0
2003-06-11,0.063,0.0
2003-09-11,0.063,0.0
2003-12-11,0.063,0.0
2004-03-11,0.075,0.0
2004-06-16,0.075,0.0
2004-09-15,0.075,0.0
2004-12-15,0.083,0.0
2005-03-16,0.083,0.0
2005-06-15,0.083,0.0
2005-09-14,0.083,0.0
2005-12-14,0.1,0.0
2006-03-15,0.1,0.0
2006-06-14,0.1,0.0
2006-09-13,0.1,0.0
2006-12-13,0.113,0.0
2007-03-14,0.113,0.0
2007-06-13,0.1125,0.0
2007-09-12,0.113,0.0
2007-12-12,0.125,0.0
2008-03-13,0.125,0.0
2008-06-12,0.125,0.0
2008-09-11,0.125,0.0
2008-12-10,0.138,0.0
2009-03-12,0.138,0.0
2009-06-11,0.138,0.0
2009-09-11,0.138,0.0
2009-12-16,0.155,0.0
2010-03-17,0.155,0.0
2010-06-16,0.155,0.0
2010-09-15,0.155,0.0
2010-12-15,0.175,0.0
2011-03-16,0.175,0.0
2011-06-15,0.175,0.0
2011-09-14,0.175,0.0
2011-12-14,0.195,0.0
2012-03-15,0.195,0.0
2012-06-13,0.195,0.0
2012-09-12,0.195,0.0
2012-12-12,0.215,0.0
2013-03-13,0.215,0.0
2013-06-13,0.215,0.0
2013-09-12,0.215,0.0
2013-12-12,0.24,0.0
2014-03-12,0.24,0.0
2014-06-12,0.24,0.0
2014-09-11,0.24,0.0
2014-12-11,0.273,0.0
2015-03-12,0.273,0.0
2015-06-11,0.273,0.0
2015-09-16,0.273,0.0
2015-12-16,0.3,0.0
2016-03-16,0.3,0.0
2016-06-15,0.3,0.0
2016-09-14,0.3,0.0
2016-12-14,0.34,0.0
2017-03-15,0.34,0.0
2017-06-14,0.34,0.0
2017-09-14,0.34,0.0
2017-12-14,0.36,0.0
2018-03-15,0.36,0.0
2018-06-14,0.36,0.0
2018-09-13,0.36,0.0
2018-12-13,0.41,0.0
2019-03-14,0.41,0.0
2019-06-13,0.41,0.0
2019-09-13,0.41,0.0
2019-12-13,0.46,0.0
2020-03-13,0.46,0.0
2020-06-12,0.46,0.0
2020-09-14,0.46,0.0
2020-12-14,0.49,0.0
2021-03-12,0.49,0.0
2021-06-14,0.49,0.0
2021-09-14,0.49,0.0
2021-12-14,0.52,0.0
