Date,Dividends,Stock Splits
1997-07-23,0.0,2.0
1999-02-18,0.0,2.0
2000-03-31,0.0,2.0
2006-05-11,0.07,0.0
2006-08-11,0.07,0.0
2006-11-13,0.07,0.0
2007-02-13,0.07,0.0
2007-05-11,0.07,0.0
2007-08-13,0.07,0.0
2007-11-13,0.07,0.0
2008-02-13,0.07,0.0
2008-05-13,0.07,0.0
2008-08-13,0.07,0.0
2008-11-13,0.07,0.0
2009-02-12,0.07,0.0
2009-05-13,0.07,0.0
2009-08-13,0.07,0.0
2009-11-12,0.07,0.0
2010-02-11,0.07,0.0
2010-05-13,0.07,0.0
2010-08-12,0.07,0.0
2010-11-10,0.07,0.0
2011-02-11,0.07,0.0
2011-05-12,0.07,0.0
2011-08-11,0.07,0.0
2011-11-10,0.08,0.0
2012-02-14,0.08,0.0
2012-05-11,0.08,0.0
2012-08-13,0.08,0.0
2012-11-13,0.08,0.0
2013-02-13,0.08,0.0
2013-05-13,0.08,0.0
2013-08-13,0.08,0.0
2013-11-13,0.08,0.0
2014-02-12,0.08,0.0
2014-05-13,0.08,0.0
2014-08-13,0.08,0.0
2014-11-12,0.08,0.0
2015-02-11,0.08,0.0
2015-05-13,0.08,0.0
2015-08-12,0.08,0.0
2015-11-12,0.08,0.0
2016-02-11,0.08,0.0
2016-05-12,0.08,0.0
2016-08-11,0.08,0.0
2016-11-10,0.08,0.0
2016-11-11,0.08,0.0
2017-02-13,0.08,0.0
2017-05-11,0.08,0.0
2017-08-11,0.08,0.0
2017-11-14,0.08,0.0
2018-02-14,0.08,0.0
2018-05-14,0.08,0.0
2018-08-14,0.08,0.0
2018-11-14,0.08,0.0
2019-02-14,0.08,0.0
2019-05-14,0.08,0.0
2019-08-14,0.08,0.0
2019-11-14,0.08,0.0
2020-02-13,0.08,0.0
2020-05-14,0.08,0.0
2020-08-13,0.08,0.0
2020-11-13,0.08,0.0
2021-02-11,0.08,0.0
2021-05-13,0.08,0.0
2021-08-12,0.08,0.0
2021-11-12,0.08,0.0
2022-02-14,0.08,0.0
