Date,Dividends,Stock Splits
2004-09-30,0.376,0.0
2004-12-31,0.752,0.0
2005-04-01,0.752,0.0
2005-06-30,0.752,0.0
2005-09-29,0.752,0.0
2006-01-04,0.752,0.0
2006-04-04,0.752,0.0
2006-07-03,0.752,0.0
2006-10-03,0.78,0.0
2007-01-03,0.78,0.0
2007-04-03,0.78,0.0
2007-07-03,0.78,0.0
2007-10-02,0.82,0.0
2008-01-03,0.82,0.0
2008-04-03,0.82,0.0
2008-07-02,0.82,0.0
2008-10-03,0.82,0.0
2009-01-05,0.82,0.0
2009-04-03,0.612,0.0
2009-07-02,0.24,0.0
2009-10-05,0.24,0.0
2010-01-05,0.24,0.0
2010-04-05,0.24,0.0
2010-07-02,0.24,0.0
2010-10-04,0.24,0.0
2011-01-04,0.24,0.0
2011-04-04,0.24,0.0
2011-07-05,0.24,0.0
2011-10-04,0.24,0.0
2012-01-04,0.24,0.0
2012-04-03,0.24,0.0
2012-07-03,0.24,0.0
2012-10-03,0.24,0.0
2013-01-02,0.24,0.0
2013-04-03,0.24,0.0
2013-07-02,0.24,0.0
2013-10-02,0.24,0.0
2014-01-02,0.24,0.0
2014-04-03,0.26,0.0
2014-06-20,0.26,0.0
2014-08-12,0.0,0.25
2014-08-20,0.516,0.0
2014-10-02,0.26,0.0
2015-01-02,0.26,0.0
2015-04-01,0.273,0.0
2015-07-02,0.273,0.0
2015-10-02,0.273,0.0
2016-01-04,0.273,0.0
2016-04-04,0.288,0.0
2016-07-05,0.288,0.0
2016-10-04,0.288,0.0
2017-01-04,0.303,0.0
2017-04-04,0.303,0.0
2017-07-03,0.303,0.0
2017-10-05,0.303,0.0
2018-01-04,0.318,0.0
2018-04-05,0.318,0.0
2018-07-05,0.318,0.0
2018-10-04,0.318,0.0
2019-01-03,0.318,0.0
2019-03-21,0.318,0.0
2019-06-20,0.318,0.0
2019-09-19,0.318,0.0
2019-12-19,0.318,0.0
2020-03-26,0.318,0.0
2020-07-01,0.052,0.0
2020-10-01,0.08,0.0
2021-01-07,0.15,0.0
2021-04-07,0.17,0.0
2021-07-08,0.18,0.0
2021-09-30,0.18,0.0
2022-01-06,0.19,0.0
