Date,Dividends,Stock Splits
1984-03-21,0.0,2.0
1985-02-25,0.14,0.0
1985-05-24,0.14,0.0
1985-08-20,0.14,0.0
1985-11-19,0.14,0.0
1986-02-18,0.14,0.0
1986-05-23,0.14,0.0
1986-08-19,0.22,0.0
1986-11-18,0.22,0.0
1987-02-18,0.22,0.0
1987-05-20,0.22,0.0
1987-08-20,0.22,0.0
1987-11-18,0.22,0.0
1988-02-18,0.22,0.0
1988-05-20,0.22,0.0
1988-08-18,0.22,0.0
1988-11-17,0.22,0.0
1989-02-16,0.22,0.0
1989-05-24,0.22,0.0
1989-08-18,0.22,0.0
1989-11-17,0.22,0.0
1990-02-15,0.22,0.0
1990-05-18,0.22,0.0
1990-08-20,0.22,0.0
1990-11-16,0.22,0.0
1991-02-19,0.22,0.0
1991-05-20,0.22,0.0
1991-08-20,0.22,0.0
1991-11-19,0.22,0.0
1992-02-19,0.22,0.0
1992-05-20,0.22,0.0
1992-08-21,0.22,0.0
1992-11-19,0.22,0.0
1993-02-18,0.22,0.0
1993-05-21,0.22,0.0
1993-08-23,0.22,0.0
1993-11-19,0.22,0.0
1994-02-17,0.25,0.0
1994-05-20,0.25,0.0
1994-08-22,0.25,0.0
1994-11-18,0.25,0.0
1995-02-16,0.25,0.0
1995-05-19,0.25,0.0
1995-08-23,0.25,0.0
1995-11-21,0.25,0.0
1996-02-20,0.25,0.0
1996-05-21,0.25,0.0
1996-08-21,0.25,0.0
1996-11-20,0.25,0.0
1997-02-18,0.25,0.0
1997-05-20,0.25,0.0
1997-08-20,0.25,0.0
1997-11-19,0.25,0.0
1998-02-18,0.25,0.0
1998-05-20,0.25,0.0
1998-08-19,0.25,0.0
1998-11-18,0.25,0.0
1999-02-17,0.25,0.0
1999-05-19,0.25,0.0
1999-08-18,0.25,0.0
1999-11-17,0.25,0.0
2000-02-16,0.25,0.0
2000-05-17,0.25,0.0
2000-08-16,0.25,0.0
2000-11-15,0.25,0.0
2001-02-14,0.25,0.0
2001-05-16,0.25,0.0
2001-08-15,0.25,0.0
2001-11-14,0.25,0.0
2002-02-13,0.25,0.0
2002-05-15,0.25,0.0
2002-08-14,0.25,0.0
2002-11-13,0.25,0.0
2003-02-12,0.25,0.0
2003-05-14,0.25,0.0
2003-08-13,0.25,0.0
2003-11-12,0.25,0.0
2004-02-11,0.25,0.0
2004-05-12,0.25,0.0
2004-08-11,0.25,0.0
2004-11-09,0.25,0.0
2005-02-09,0.25,0.0
2005-05-11,0.25,0.0
2005-08-10,0.25,0.0
2005-11-08,0.25,0.0
2006-02-08,0.25,0.0
2006-05-10,0.25,0.0
2006-08-09,0.25,0.0
2006-11-08,0.25,0.0
2007-02-07,0.25,0.0
2007-05-09,0.25,0.0
2007-08-08,0.25,0.0
2007-11-07,0.25,0.0
2008-02-06,0.25,0.0
2008-05-07,0.25,0.0
2008-08-06,0.25,0.0
2008-11-05,0.25,0.0
2009-02-05,0.25,0.0
2009-05-06,0.25,0.0
2009-08-05,0.25,0.0
2009-11-05,0.25,0.0
2010-02-04,0.25,0.0
2010-05-05,0.25,0.0
2010-08-04,0.25,0.0
2010-11-04,0.25,0.0
2011-02-03,0.25,0.0
2011-05-04,0.25,0.0
2011-08-03,0.25,0.0
2011-11-03,0.25,0.0
2012-02-01,0.25,0.0
2012-05-02,0.25,0.0
2012-08-01,0.25,0.0
2012-10-31,0.25,0.0
2013-01-30,0.25,0.0
2013-05-01,0.25,0.0
2013-07-31,0.25,0.0
2013-10-30,0.25,0.0
2014-01-29,0.25,0.0
2014-04-30,0.25,0.0
2014-07-30,0.25,0.0
2014-10-29,0.25,0.0
2015-01-28,0.25,0.0
2015-04-29,0.25,0.0
2015-07-29,0.25,0.0
2015-10-28,0.25,0.0
2016-01-27,0.25,0.0
2016-04-27,0.25,0.0
2016-07-27,0.25,0.0
2016-10-26,0.25,0.0
2017-01-25,0.25,0.0
2017-04-26,0.25,0.0
2017-07-26,0.25,0.0
2017-10-26,0.25,0.0
2018-01-25,0.25,0.0
2018-04-26,0.25,0.0
2018-07-26,0.25,0.0
2018-10-25,0.25,0.0
2019-01-24,0.25,0.0
2019-04-25,0.25,0.0
2019-07-25,0.25,0.0
2019-10-24,0.25,0.0
2020-01-23,0.25,0.0
2020-04-22,0.25,0.0
2020-07-23,0.25,0.0
2020-10-22,0.25,0.0
2021-01-21,0.25,0.0
2021-04-22,0.25,0.0
2021-07-22,0.25,0.0
