Date,Dividends,Stock Splits
1996-03-26,0.0,1.5
1996-11-25,0.0,1.5
2006-01-17,0.0,2.0
2013-09-04,0.125,0.0
2013-11-06,0.125,0.0
2013-12-30,0.0,2.0
2014-02-06,0.125,0.0
2014-05-08,0.125,0.0
2014-08-11,0.14,0.0
2014-11-07,0.14,0.0
2015-02-05,0.14,0.0
2015-05-07,0.14,0.0
2015-08-07,0.175,0.0
2015-11-06,0.175,0.0
2016-02-04,0.175,0.0
2016-05-05,0.175,0.0
2016-08-04,0.2,0.0
2016-11-03,0.2,0.0
2017-02-02,0.2,0.0
2017-05-04,0.2,0.0
2017-08-03,0.225,0.0
2017-11-06,0.225,0.0
2018-02-09,0.225,0.0
2018-05-11,0.225,0.0
2018-08-10,0.225,0.0
2018-11-08,0.225,0.0
2019-02-08,0.225,0.0
2019-05-10,0.225,0.0
2019-08-09,0.225,0.0
2019-11-07,0.225,0.0
2020-02-07,0.225,0.0
2020-05-08,0.225,0.0
2020-08-10,0.225,0.0
2020-11-09,0.225,0.0
2021-02-05,0.225,0.0
2021-05-10,0.225,0.0
