Date,Dividends,Stock Splits
1982-06-03,0.0,1.5
1983-04-05,0.0,1.5
1984-10-18,0.0,1.5
1987-01-16,0.00364,0.0
1987-04-10,0.00377,0.0
1987-08-10,0.0039,0.0
1987-11-09,0.00273,0.0
1987-11-30,0.0,1.5
1988-01-15,0.00429,0.0
1988-04-25,0.00449,0.0
1988-08-15,0.00468,0.0
1988-10-31,0.00488,0.0
1989-01-23,0.00507,0.0
1989-04-24,0.00527,0.0
1989-08-14,0.00546,0.0
1989-10-30,0.00566,0.0
1990-01-22,0.00585,0.0
1990-04-23,0.00605,0.0
1990-08-13,0.00624,0.0
1990-10-29,0.00632,0.0
1991-01-18,0.00644,0.0
1991-04-22,0.00652,0.0
1991-08-12,0.00663,0.0
1991-10-28,0.00671,0.0
1992-01-17,0.00683,0.0
1992-04-10,0.00691,0.0
1992-08-24,0.00702,0.0
1992-10-26,0.0071,0.0
1993-01-15,0.0071,0.0
1993-04-12,0.0073,0.0
1993-08-16,0.00741,0.0
1993-11-01,0.00741,0.0
1994-01-31,0.00761,0.0
1994-04-25,0.00773,0.0
1994-08-15,0.0078,0.0
1994-10-31,0.00788,0.0
1995-01-23,0.008,0.0
1995-04-17,0.00812,0.0
1995-08-16,0.00819,0.0
1995-11-01,0.00839,0.0
1995-11-20,0.0,1.5
1996-01-24,0.00831,0.0
1996-04-17,0.00866,0.0
1996-08-14,0.00878,0.0
1996-10-30,0.0089,0.0
1997-01-22,0.00907,0.0
1997-04-16,0.00948,0.0
1997-05-05,0.0,1.5
1997-08-13,0.00966,0.0
1997-10-29,0.00983,0.0
1998-01-21,0.0101,0.0
1998-06-10,0.01036,0.0
1998-09-23,0.01053,0.0
1998-12-02,0.01071,0.0
1999-02-24,0.01097,0.0
1999-06-09,0.01124,0.0
1999-09-22,0.01141,0.0
1999-12-01,0.01168,0.0
2000-03-08,0.01168,0.0
2000-06-12,0.01168,0.0
2000-09-13,0.01168,0.0
2000-11-29,0.01168,0.0
2002-01-03,0.0,1.5
2002-11-26,0.00658,0.0
2003-03-05,0.00658,0.0
2003-06-11,0.01317,0.0
2003-06-30,0.0,1.5
2003-09-02,0.01975,0.0
2003-11-25,0.01975,0.0
2004-02-25,0.01975,0.0
2004-06-16,0.02469,0.0
2004-09-03,0.02469,0.0
2004-12-01,0.02469,0.0
2005-02-23,0.02469,0.0
2005-06-15,0.02963,0.0
2005-07-05,0.0,1.5
2005-09-07,0.02963,0.0
2005-11-30,0.02963,0.0
2006-02-22,0.02963,0.0
2006-06-14,0.03704,0.0
2006-09-06,0.03704,0.0
2006-11-29,0.03704,0.0
2007-02-28,0.03704,0.0
2007-06-13,0.03704,0.0
2007-07-02,0.0,1.5
2007-09-05,0.05556,0.0
2007-11-28,0.05556,0.0
2008-02-20,0.05556,0.0
2008-06-11,0.06667,0.0
2008-09-03,0.06667,0.0
2008-11-25,0.06667,0.0
2009-03-04,0.06667,0.0
2009-06-17,0.07778,0.0
2009-09-02,0.07778,0.0
2009-12-02,0.07778,0.0
2010-02-26,0.07778,0.0
2010-06-16,0.08889,0.0
2010-09-02,0.08889,0.0
2010-12-01,0.08889,0.0
2011-03-01,0.08889,0.0
2011-06-08,0.1,0.0
2011-06-27,0.0,1.5
2011-08-31,0.1,0.0
2011-11-30,0.1,0.0
2012-03-07,0.1,0.0
2012-06-13,0.10667,0.0
2012-08-29,0.10667,0.0
2012-11-28,0.10667,0.0
2013-02-27,0.10667,0.0
2013-06-03,0.11267,0.0
2013-06-20,0.0,1.5
2013-08-28,0.113,0.0
2013-12-04,0.113,0.0
2014-02-26,0.113,0.0
2014-06-02,0.12,0.0
2014-08-27,0.12,0.0
2014-12-03,0.133,0.0
2015-03-04,0.133,0.0
2015-06-17,0.145,0.0
2015-08-28,0.145,0.0
2015-12-02,0.145,0.0
2016-03-02,0.145,0.0
2016-06-07,0.16,0.0
2016-08-31,0.16,0.0
2016-11-30,0.16,0.0
2017-03-01,0.16,0.0
2017-06-07,0.17,0.0
2017-08-30,0.17,0.0
2017-11-30,0.17,0.0
2018-03-01,0.17,0.0
2018-06-06,0.18,0.0
2018-08-30,0.18,0.0
2018-11-29,0.18,0.0
2019-02-28,0.18,0.0
2019-06-06,0.19,0.0
2019-08-29,0.19,0.0
2019-11-27,0.19,0.0
2020-02-27,0.19,0.0
2020-06-04,0.2,0.0
2020-08-27,0.2,0.0
2020-11-25,0.2,0.0
2021-03-04,0.2,0.0
2021-06-09,0.21,0.0
2021-09-02,0.21,0.0
2021-12-02,0.21,0.0
