Date,Dividends,Stock Splits
1997-08-05,0.07925,0.0
1997-11-04,0.07925,0.0
1998-02-03,0.07925,0.0
1998-05-05,0.07925,0.0
1998-08-04,0.07925,0.0
1998-11-03,0.07925,0.0
1999-02-02,0.07925,0.0
1999-05-04,0.07925,0.0
1999-08-03,0.07925,0.0
1999-11-02,0.07925,0.0
2000-02-01,0.07925,0.0
2000-05-04,0.07925,0.0
2000-08-08,0.07925,0.0
2000-11-07,0.07925,0.0
2001-01-30,0.07925,0.0
2001-05-08,0.07925,0.0
2001-08-07,0.07925,0.0
2001-11-06,0.07925,0.0
2002-02-05,0.07925,0.0
2002-05-06,0.07925,0.0
2002-08-06,0.07925,0.0
2002-11-05,0.07925,0.0
2003-02-04,0.09366,0.0
2003-05-02,0.09366,0.0
2003-08-05,0.09366,0.0
2003-11-04,0.10807,0.0
2004-02-03,0.12248,0.0
2004-05-04,0.14409,0.0
2004-08-10,0.14409,0.0
2004-11-08,0.14409,0.0
2005-02-01,0.18012,0.0
2005-05-02,0.3,0.0
2005-08-09,0.21614,0.0
2005-11-08,0.23055,0.0
2006-01-31,0.23055,0.0
2006-05-02,0.23055,0.0
2006-08-08,0.25216,0.0
2006-11-07,0.26657,0.0
2007-01-30,0.26657,0.0
2007-05-08,0.28098,0.0
2007-08-07,0.28098,0.0
2007-11-06,0.28098,0.0
2008-02-05,0.28098,0.0
2008-05-06,0.28098,0.0
2008-08-05,0.29539,0.0
2008-11-04,0.29539,0.0
2009-02-03,0.1513,0.0
2010-08-03,0.21614,0.0
2010-11-02,0.25216,0.0
2011-02-01,0.28818,0.0
2011-05-03,0.3098,0.0
2011-08-16,0.32421,0.0
2011-11-15,0.32421,0.0
2012-02-13,0.32421,0.0
2012-05-21,0.33862,0.0
2012-08-20,0.33862,0.0
2012-11-19,0.36023,0.0
2013-02-19,0.36023,0.0
2013-05-20,0.36023,0.0
2013-08-19,0.36023,0.0
2013-11-18,0.36023,0.0
2014-02-18,0.37464,0.0
2014-05-19,0.37464,0.0
2014-08-18,0.38905,0.0
2014-11-17,0.38905,0.0
2015-02-17,0.38905,0.0
2015-05-18,0.40346,0.0
2015-08-18,0.40346,0.0
2015-11-16,0.40346,0.0
2016-02-16,0.40346,0.0
2016-05-16,0.41787,0.0
2016-08-16,0.41787,0.0
2016-11-14,0.41787,0.0
2017-02-13,0.41787,0.0
2017-05-15,0.43228,0.0
2017-08-21,0.43228,0.0
2017-11-21,0.43228,0.0
2018-02-21,0.43228,0.0
2018-05-22,0.44669,0.0
2018-07-02,0.0,1.388
2018-08-21,0.62,0.0
2018-11-20,0.62,0.0
2019-02-21,0.62,0.0
2019-05-21,0.62,0.0
2019-08-20,0.62,0.0
2019-11-19,0.62,0.0
2020-02-19,0.62,0.0
2020-05-18,0.62,0.0
2021-05-27,0.62,0.0
2021-09-08,0.62,0.0
2021-11-26,0.64,0.0
