Date,Dividends,Stock Splits
1962-02-09,0.05625,0.0
1962-05-10,0.05625,0.0
1962-08-10,0.0625,0.0
1962-11-09,0.0625,0.0
1963-02-11,0.0625,0.0
1963-05-10,0.0625,0.0
1963-08-12,0.0625,0.0
1963-11-12,0.0625,0.0
1964-02-10,0.0625,0.0
1964-05-12,0.072,0.0
1964-08-11,0.072,0.0
1964-11-10,0.072,0.0
1965-02-10,0.072,0.0
1965-05-11,0.072,0.0
1965-08-11,0.07825,0.0
1965-11-09,0.07825,0.0
1966-02-10,0.07825,0.0
1966-05-11,0.07825,0.0
1966-08-10,0.0845,0.0
1966-11-09,0.0845,0.0
1967-02-09,0.0845,0.0
1967-05-10,0.0845,0.0
1967-08-10,0.0845,0.0
1967-11-09,0.0845,0.0
1968-02-09,0.0845,0.0
1968-05-09,0.0845,0.0
1968-11-14,0.09375,0.0
1969-02-11,0.09375,0.0
1969-05-07,0.0,2.0
1969-05-16,0.1065,0.0
1969-08-13,0.1065,0.0
1969-11-13,0.1065,0.0
1970-02-09,0.1065,0.0
1970-05-12,0.1065,0.0
1970-08-12,0.1065,0.0
1970-11-13,0.1065,0.0
1971-02-05,0.1065,0.0
1971-05-12,0.1065,0.0
1971-08-12,0.1065,0.0
1971-11-15,0.1065,0.0
1972-02-09,0.1105,0.0
1972-05-12,0.1105,0.0
1972-08-14,0.1105,0.0
1972-11-16,0.1105,0.0
1973-02-08,0.1145,0.0
1973-05-14,0.115,0.0
1973-08-14,0.125,0.0
1973-11-15,0.125,0.0
1974-02-07,0.125,0.0
1974-05-09,0.125,0.0
1974-08-09,0.125,0.0
1974-11-12,0.1375,0.0
1975-02-07,0.1375,0.0
1975-05-12,0.1375,0.0
1975-08-11,0.1375,0.0
1975-11-10,0.1375,0.0
1976-02-06,0.1375,0.0
1976-05-10,0.1375,0.0
1976-08-10,0.1375,0.0
1976-11-08,0.1375,0.0
1977-02-07,0.1375,0.0
1977-05-10,0.1375,0.0
1977-08-09,0.1625,0.0
1977-11-07,0.1625,0.0
1978-02-08,0.1625,0.0
1978-05-09,0.1625,0.0
1978-08-09,0.1625,0.0
1978-11-10,0.1625,0.0
1979-02-08,0.1625,0.0
1979-05-09,0.1625,0.0
1979-08-13,0.1625,0.0
1979-11-13,0.1625,0.0
1980-02-08,0.1625,0.0
1980-05-12,0.1625,0.0
1980-08-11,0.1625,0.0
1980-11-10,0.1625,0.0
1981-02-06,0.1625,0.0
1981-05-11,0.1625,0.0
1981-08-10,0.1625,0.0
1981-11-09,0.1625,0.0
1982-02-08,0.175,0.0
1982-05-11,0.175,0.0
1982-08-10,0.175,0.0
1982-11-08,0.175,0.0
1983-02-09,0.175,0.0
1983-05-10,0.175,0.0
1983-08-09,0.175,0.0
1983-11-09,0.175,0.0
1984-02-09,0.175,0.0
1984-05-10,0.175,0.0
1984-08-10,0.2,0.0
1984-11-09,0.2,0.0
1985-02-11,0.2,0.0
1985-05-10,0.2,0.0
1985-08-12,0.2,0.0
1985-11-12,0.2,0.0
1986-02-11,0.2,0.0
1986-05-12,0.2,0.0
1986-08-12,0.2,0.0
1986-11-10,0.2,0.0
1987-02-13,0.2,0.0
1987-05-12,0.2,0.0
1987-08-11,0.2,0.0
1987-11-09,0.2,0.0
1988-02-09,0.2,0.0
1988-05-10,0.2,0.0
1988-08-10,0.225,0.0
1988-11-09,0.225,0.0
1989-02-10,0.225,0.0
1989-05-10,0.225,0.0
1989-08-10,0.225,0.0
1989-11-10,0.225,0.0
1990-02-12,0.225,0.0
1990-05-10,0.225,0.0
1990-08-10,0.225,0.0
1990-11-09,0.225,0.0
1991-02-12,0.05,0.0
1991-05-13,0.05,0.0
1991-08-12,0.05,0.0
1991-11-08,0.05,0.0
1992-02-11,0.05,0.0
1992-05-12,0.05,0.0
1992-08-12,0.05,0.0
1992-11-09,0.125,0.0
1993-02-09,0.125,0.0
1993-05-05,0.0,2.0
1993-05-11,0.15,0.0
1993-08-10,0.15,0.0
1993-11-09,0.15,0.0
1994-02-10,0.15,0.0
1994-05-10,0.2,0.0
1994-08-10,0.2,0.0
1994-11-09,0.2,0.0
1995-02-10,0.2,0.0
1995-05-10,0.25,0.0
1995-08-14,0.25,0.0
1995-11-14,0.25,0.0
1996-02-14,0.25,0.0
1996-05-14,0.25,0.0
1996-08-14,0.25,0.0
1996-11-13,0.28,0.0
1996-11-14,0.28,0.0
1997-02-13,0.28,0.0
1997-05-14,0.28,0.0
1997-08-14,0.28,0.0
1997-11-13,0.3,0.0
1998-02-12,0.3,0.0
1998-05-13,0.3,0.0
1998-08-13,0.3,0.0
1998-11-12,0.3,0.0
1999-02-11,0.3,0.0
1999-05-13,0.3,0.0
1999-08-12,0.3,0.0
1999-11-12,0.3,0.0
2000-02-14,0.3,0.0
2000-05-12,0.3,0.0
2000-08-11,0.3,0.0
2000-11-14,0.3,0.0
2001-02-13,0.3,0.0
2001-05-11,0.3,0.0
2001-08-15,0.3,0.0
2001-11-13,0.12,0.0
2002-02-13,0.12,0.0
2002-05-13,0.12,0.0
2002-08-13,0.12,0.0
2002-11-13,0.12,0.0
2013-10-30,0.05,0.0
2014-01-29,0.05,0.0
2014-04-29,0.05,0.0
2014-07-30,0.06,0.0
2014-10-29,0.06,0.0
2015-01-29,0.06,0.0
2015-02-26,0.06,0.0
2015-04-29,0.06,0.0
2015-07-29,0.06,0.0
2015-10-29,0.07,0.0
2016-01-28,0.07,0.0
2016-04-28,0.07,0.0
2016-07-28,0.07,0.0
2016-10-28,0.1,0.0
2017-01-30,0.1,0.0
2017-04-27,0.1,0.0
2017-07-28,0.1,0.0
2017-10-31,0.14,0.0
2018-01-31,0.14,0.0
2018-04-30,0.14,0.0
2018-07-31,0.14,0.0
2018-10-31,0.16,0.0
2019-01-31,0.16,0.0
2019-04-30,0.16,0.0
2019-07-31,0.16,0.0
2019-10-31,0.16,0.0
2020-01-31,0.16,0.0
