Date,Dividends,Stock Splits
1993-12-13,0.00953,0.0
1994-03-14,0.00953,0.0
1994-06-02,0.0,1.25
1994-06-13,0.01043,0.0
1994-09-12,0.01043,0.0
1994-12-12,0.01043,0.0
1995-03-13,0.01043,0.0
1995-06-14,0.01154,0.0
1995-09-13,0.01443,1.25
1995-12-13,0.01443,0.0
1996-03-13,0.01443,0.0
1996-06-04,0.0,1.25
1996-06-12,0.01629,0.0
1996-09-12,0.01629,0.0
1996-12-12,0.01629,0.0
1997-03-12,0.01629,0.0
1997-06-03,0.0,1.25
1997-06-11,0.01818,0.0
1997-09-11,0.01818,0.0
1997-12-11,0.01818,0.0
1998-03-11,0.01818,0.0
1998-06-11,0.02,0.0
1998-09-14,0.02,0.0
1998-11-12,0.0,1.1
1998-12-11,0.022,0.0
1999-03-15,0.022,0.0
1999-06-14,0.02208,0.0
1999-09-15,0.022,0.0
1999-12-13,0.024,0.0
2000-03-15,0.024,0.0
2000-06-14,0.0264,0.0
2000-09-13,0.0264,0.0
2000-12-13,0.0264,0.0
2001-03-14,0.0264,0.0
2001-06-04,0.0,1.25
2001-06-13,0.03,0.0
2001-09-12,0.23999,0.0
2001-12-12,0.03,0.0
2002-03-13,0.03,0.0
2002-06-12,0.035,0.0
2002-09-12,0.035,0.0
2002-12-12,0.035,0.0
2003-03-12,0.035,0.0
2003-06-03,0.0,1.25
2003-06-12,0.03875,0.0
2003-09-11,0.03875,0.0
2003-12-11,0.03875,0.0
2004-03-11,0.03875,0.0
2004-06-14,0.0425,0.0
2004-09-13,0.0425,0.0
2004-12-13,0.0425,0.0
2005-03-11,0.0425,0.0
2005-06-02,0.0,1.3333333333333333
2005-06-14,0.04667,0.0
2005-09-13,0.04667,0.0
2005-12-13,0.04667,0.0
2006-03-13,0.04667,0.0
2006-06-14,0.05,0.0
2006-09-13,0.05,0.0
2006-12-13,0.05,0.0
2007-03-13,0.05,0.0
2007-06-13,0.05333,0.0
2007-09-13,0.05333,0.0
2007-12-13,0.05333,0.0
2008-03-12,0.05333,0.0
2008-06-12,0.05667,0.0
2008-09-11,0.05667,0.0
2008-12-11,0.05667,0.0
2009-02-26,0.05667,0.0
2009-06-11,0.05667,0.0
2009-09-11,0.05667,0.0
2009-12-11,0.05667,0.0
2010-03-11,0.05667,0.0
2010-06-11,0.05667,0.0
2010-09-13,0.05667,0.0
2010-12-13,0.05667,0.0
2011-03-11,0.05667,0.0
2011-06-02,0.0,1.5
2011-06-13,0.04,0.0
2011-09-13,0.06,0.0
2011-12-13,0.06,0.0
2012-03-13,0.06,0.0
2012-06-13,0.0625,0.0
2012-09-12,0.0625,0.0
2012-12-12,0.0625,0.0
2013-03-13,0.0625,0.0
2013-06-12,0.065,0.0
2013-09-12,0.065,0.0
2013-12-12,0.065,0.0
2014-03-12,0.065,0.0
2014-06-03,0.0,2.0
2014-06-12,0.07,0.0
2014-09-11,0.07,0.0
2014-12-11,0.07,0.0
2015-03-12,0.07,0.0
2015-06-11,0.08,0.0
2015-06-12,0.08,0.0
2015-09-11,0.08,0.0
2015-12-11,0.08,0.0
2016-03-14,0.08,0.0
2016-06-14,0.09,0.0
2016-09-13,0.09,0.0
2016-12-13,0.09,0.0
2017-03-13,0.09,0.0
2017-06-14,0.095,0.0
2017-09-14,0.095,0.0
2017-12-14,0.095,0.0
2018-03-14,0.095,0.0
2018-06-14,0.105,0.0
2018-09-14,0.105,0.0
2018-12-13,0.105,0.0
2019-03-14,0.21,0.0
2019-06-04,0.0,2.0
2019-06-14,0.12,0.0
2019-09-13,0.12,0.0
2019-12-12,0.12,0.0
2020-03-13,0.12,0.0
2020-06-15,0.13,0.0
2020-09-15,0.13,0.0
2020-12-15,0.13,0.0
2021-03-15,0.13,0.0
2021-06-15,0.15,0.0
