Date,Dividends
2006-11-14,0.07
2007-02-13,0.07
2007-05-15,0.07
2007-08-14,0.07
2007-11-13,0.08
2008-02-19,0.08
2008-05-13,0.08
2008-08-12,0.08
2008-11-10,0.08
2009-02-17,0.08
2009-05-12,0.08
2009-08-11,0.08
2009-11-09,0.09
2010-02-16,0.09
2010-05-11,0.09
2010-08-10,0.09
2010-11-08,0.1
2010-11-18,0.75
2011-02-15,0.1
2011-05-17,0.11
2011-08-16,0.11
2011-11-15,0.11
2012-02-21,0.11
2012-05-15,0.11
2012-08-14,0.11
2012-11-13,0.11
2013-02-19,0.11
2013-05-14,0.11
2013-08-13,0.11
2013-11-12,0.125
2014-03-05,0.14
2014-05-13,0.14
2014-08-12,0.14
2014-11-18,0.15
2015-03-03,0.15
2015-05-19,0.15
2015-08-18,0.15
2015-11-17,0.17
2016-03-02,0.17
2016-05-17,0.17
2016-08-16,0.17
2016-11-15,0.18
2017-03-07,0.18
2017-05-16,0.18
2017-08-15,0.18
2017-11-15,0.19
2018-03-08,0.22
2018-05-16,0.22
2018-08-15,0.22
2018-11-14,0.24
2019-03-06,0.24
2019-05-15,0.24
2019-08-14,0.24
2019-11-20,0.24
2020-03-09,0.26
2021-03-08,0.26
2021-05-12,0.26
