Date,Dividends
1982-01-20,0.1
1982-04-21,0.1
1982-07-28,0.1
1982-10-21,0.08
1983-01-25,0.07
1983-04-20,0.07
1983-07-27,0.06
1983-10-26,0.06
1984-01-24,0.06
1984-04-19,0.06
1984-07-27,0.06
1986-01-23,0.02475
1986-04-14,0.02475
1986-07-17,0.03015
1986-10-20,0.01508
1987-01-16,0.01508
1987-05-04,0.01508
1987-07-28,0.00267
1987-10-08,0.00593
1988-02-08,0.00593
1988-05-02,0.00889
1988-07-26,0.00889
1988-10-26,0.00889
1989-02-01,0.00889
1989-05-01,0.01185
1989-07-31,0.01185
1989-10-30,0.01185
1990-01-29,0.01185
1990-04-30,0.01481
1990-07-30,0.01481
1990-10-29,0.01481
1991-01-30,0.01481
1991-04-29,0.01778
1991-07-29,0.01778
1991-10-28,0.01778
1992-01-30,0.01778
1992-04-27,0.02222
1992-08-03,0.02222
1992-11-02,0.02222
1993-02-01,0.02222
1993-05-03,0.02667
1993-08-02,0.02667
1993-11-01,0.02667
1994-01-31,0.02667
1994-05-02,0.03111
1994-08-01,0.03111
1994-08-02,0.06998
1994-10-31,0.03111
1995-01-30,0.03111
1995-05-01,0.03556
1995-08-02,0.03556
1995-11-01,0.03556
1996-01-31,0.03556
1996-05-01,0.04444
1996-07-31,0.04444
1996-10-30,0.04444
1997-01-31,0.04444
1997-04-29,0.05333
1997-07-30,0.05333
1997-10-30,0.05333
1998-01-29,0.05333
1998-04-29,0.05333
1998-07-30,0.05333
1998-10-29,0.05333
1999-01-28,0.05333
1999-04-29,0.06
1999-07-29,0.06
1999-10-28,0.06
2000-01-28,0.06
2000-04-27,0.06
2000-07-28,0.06
2000-10-30,0.06
2001-01-30,0.03
2001-04-27,0.03
2001-07-30,0.03
2001-10-30,0.03
2002-01-30,0.03
2002-04-29,0.03
2002-07-30,0.03
2002-10-30,0.03
2003-01-29,0.03
2003-04-29,0.03
2003-07-30,0.03
2003-10-30,0.03
2004-01-29,0.03
2004-04-29,0.06
2004-07-29,0.06
2004-10-28,0.06
2005-01-28,0.06
2005-04-28,0.09
2005-07-28,0.09
2005-10-28,0.09
2006-01-30,0.09
2006-04-27,0.12
2006-07-28,0.12
2006-10-30,0.12
2007-01-30,0.12
2007-04-27,0.16
2007-07-30,0.16
2007-10-30,0.16
2008-01-30,0.16
2008-04-29,0.2
2008-07-30,0.2
2008-10-30,0.2
2009-01-30,0.2
2009-04-29,0.2
2009-07-30,0.2
2009-10-29,0.2
2010-01-29,0.2
2010-04-29,0.25
2010-07-29,0.25
2010-10-28,0.25
2011-01-28,0.25
2011-04-28,0.3
2011-07-28,0.3
2011-10-28,0.3
2012-01-30,0.3
2012-04-27,0.36
2012-07-30,0.36
2012-10-31,0.36
2012-12-13,0.36
2013-04-29,0.4
2013-07-30,0.4
2013-10-30,0.4
2014-01-31,0.4
2014-04-29,0.43
2014-07-30,0.43
2014-10-30,0.43
2015-01-30,0.43
2015-04-29,0.46
2015-07-30,0.46
2015-10-29,0.46
2016-01-29,0.46
2016-04-28,0.51
2016-07-28,0.51
2016-10-28,0.51
2017-01-30,0.51
2017-04-27,0.57
2017-07-28,0.57
2017-10-31,0.57
2018-01-31,0.57
2018-04-30,0.63
2018-07-31,0.63
2018-10-31,0.63
2019-01-31,0.63
2019-04-30,0.68
2019-07-31,0.68
2019-10-31,0.68
2020-01-30,0.68
2020-04-30,0.68
2020-07-31,0.68
2020-10-30,0.68
2021-02-01,0.68
2021-04-30,0.68
2021-07-30,0.68
