Date,Dividends
2006-09-15,0.09
2006-12-15,0.109
2007-03-16,0.098
2007-06-15,0.061
2007-09-21,0.077
2007-12-21,0.171
2008-03-20,0.04
2008-06-20,0.116
2008-09-19,0.144
2008-12-19,0.203
2009-03-20,0.114
2009-06-19,0.106
2009-09-18,0.097
2009-12-18,0.141
2010-03-19,0.022
2010-06-18,0.085
2010-09-17,0.097
2010-12-17,0.17
2011-03-18,0.059
2011-06-17,0.097
2011-09-16,0.097
2011-12-16,0.209
2012-03-16,0.113
2012-06-15,0.151
2012-09-21,0.141
2012-12-21,0.208
2013-03-15,0.102
2013-06-21,0.164
2013-09-20,0.144
2013-12-20,0.146
2014-03-21,0.087
2014-06-20,0.15
2014-09-19,0.174
2014-12-19,0.27
2015-03-20,0.062
2015-06-19,0.08
2015-09-18,0.099
2015-12-18,0.149
2016-03-18,0.089
2016-06-17,0.078
2016-09-16,0.074
2016-12-16,0.07
2017-03-17,0.04
2017-06-16,0.053
2017-09-15,0.06
2017-12-15,0.265
2018-03-16,0.049
2018-06-15,0.374
2018-09-21,0.073
2018-12-21,0.089
2019-03-15,0.152
2019-06-21,0.341
2019-09-20,0.095
2019-12-20,0.124
2020-03-23,0.081
2020-06-22,0.094
2020-09-21,0.074
2020-12-21,0.082
2021-03-22,0.077
2021-06-21,0.086
