Date,Dividends
1972-07-31,0.00781
1972-10-30,0.00781
1973-01-29,0.00781
1973-04-30,0.00781
1973-07-30,0.00833
1973-10-29,0.00833
1974-01-28,0.00833
1974-04-29,0.00833
1974-07-29,0.00833
1974-10-28,0.00833
1975-02-03,0.00833
1975-04-28,0.00833
1975-07-28,0.00885
1975-10-31,0.00885
1976-02-02,0.00885
1976-05-03,0.00885
1976-08-02,0.00938
1976-10-29,0.00938
1977-01-31,0.01
1977-05-02,0.01
1977-08-01,0.01
1977-10-31,0.01083
1978-01-30,0.01083
1978-05-01,0.01083
1978-07-31,0.01208
1978-10-30,0.01208
1979-01-29,0.01208
1979-04-30,0.01375
1979-07-30,0.01375
1979-10-29,0.01375
1980-01-28,0.01375
1980-04-28,0.01542
1980-07-28,0.01542
1980-10-31,0.01542
1981-02-02,0.01542
1981-05-04,0.01708
1981-08-03,0.01708
1981-10-30,0.01708
1982-02-01,0.01708
1982-05-03,0.01708
1982-08-02,0.01708
1982-10-29,0.01875
1983-01-31,0.01875
1983-05-02,0.01875
1983-08-01,0.01875
1983-10-31,0.01875
1984-01-30,0.01875
1984-04-30,0.01875
1984-08-06,0.01875
1984-11-02,0.01875
1985-01-28,0.01875
1985-05-06,0.01875
1985-08-05,0.01875
1985-11-04,0.01875
1986-02-03,0.01875
1986-05-05,0.01875
1986-08-04,0.01875
1986-11-03,0.01875
1987-02-02,0.01875
1987-05-04,0.01875
1987-08-03,0.01875
1987-11-02,0.01875
1988-02-01,0.01875
1988-05-02,0.02083
1988-08-01,0.02075
1988-10-31,0.02075
1989-01-30,0.02313
1989-05-01,0.02313
1989-07-31,0.02313
1989-10-30,0.02563
1990-01-29,0.02563
1990-04-30,0.02563
1990-08-06,0.02563
1990-11-05,0.02875
1991-01-28,0.02875
1991-05-06,0.02875
1991-08-05,0.02875
1991-11-04,0.03125
1992-02-03,0.03125
1992-05-04,0.03125
1992-08-03,0.03625
1992-11-02,0.03625
1993-02-01,0.03625
1993-05-03,0.04125
1993-08-02,0.04125
1993-11-01,0.04125
1994-01-31,0.04625
1994-05-02,0.04625
1994-08-01,0.04625
1994-10-31,0.0525
1995-01-30,0.0525
1995-05-01,0.0525
1995-08-02,0.06
1995-11-01,0.06
1996-01-31,0.06
1996-05-08,0.0675
1996-08-07,0.0675
1996-11-06,0.0675
1997-02-05,0.075
1997-05-07,0.075
1997-08-06,0.075
1997-11-05,0.0825
1998-02-04,0.0825
1998-05-06,0.0825
1998-08-05,0.0925
1998-10-28,0.0925
1999-02-03,0.0925
1999-05-05,0.1
1999-08-04,0.1
1999-11-03,0.1
2000-02-02,0.11
2000-05-03,0.11
2000-08-02,0.11
2000-11-01,0.12
2001-01-31,0.12
2001-05-02,0.12
2001-08-08,0.13
2001-11-07,0.13
2002-01-30,0.13
2002-05-08,0.14
2002-08-07,0.14
2002-11-06,0.14
2003-02-05,0.15
2003-05-07,0.15
2003-08-06,0.225
2003-11-05,0.225
2004-02-04,0.225
2004-05-05,0.225
2004-08-04,0.24
2004-11-03,0.24
2005-02-02,0.24
2005-05-04,0.24
2005-08-03,0.26
2005-11-02,0.26
2006-02-01,0.26
2006-05-03,0.26
2006-08-02,0.28
2006-11-01,0.28
2007-01-31,0.28
2007-05-02,0.28
2007-08-08,0.31
2007-11-07,0.31
2008-02-06,0.31
2008-05-07,0.31
2008-08-06,0.34
2008-11-05,0.34
2009-02-04,0.34
2009-05-06,0.05
2009-08-05,0.05
2009-11-04,0.05
2010-02-03,0.05
2010-05-05,0.05
2010-08-04,0.05
2010-11-03,0.05
2011-02-02,0.05
2011-03-24,0.07
2011-05-04,0.12
2011-08-03,0.12
2011-11-02,0.12
2012-02-01,0.12
2012-03-22,0.1
2012-05-02,0.22
2012-08-08,0.22
2012-11-07,0.22
2013-01-30,0.25
2013-05-08,0.3
2013-08-07,0.3
2013-11-06,0.3
2014-02-05,0.3
2014-05-07,0.35
2014-08-06,0.35
2014-11-05,0.35
2015-02-04,0.35
2015-05-06,0.375
2015-08-05,0.375
2015-11-04,0.375
2016-02-03,0.375
2016-05-04,0.38
2016-08-03,0.38
2016-11-02,0.38
2017-02-01,0.38
2017-05-03,0.38
2017-08-02,0.39
2017-11-02,0.39
2018-02-01,0.39
2018-05-03,0.39
2018-08-09,0.43
2018-11-08,0.43
2019-01-31,0.45
2019-05-09,0.45
2019-08-08,0.51
2019-11-07,0.51
2020-02-06,0.51
2020-05-07,0.51
2020-08-06,0.1
2020-11-05,0.1
2021-02-04,0.1
2021-05-06,0.1
2021-08-05,0.2
2021-11-04,0.2
2022-02-03,0.25
