Date,Dividends
1985-01-29,0.3468
1985-04-30,0.3468
1985-07-30,0.3802
1985-10-29,0.38
1986-01-28,0.38
1986-04-29,0.38
1986-07-29,0.39
1986-10-28,0.39
1987-01-27,0.39
1987-04-28,0.42
1987-07-28,0.42
1987-10-28,0.42
1988-01-27,0.44
1988-04-26,0.44
1988-07-26,0.44
1988-10-25,0.38
1989-01-25,0.38
1989-04-26,0.4
1989-07-26,0.42
1989-10-25,0.42
1990-01-25,0.43
1990-04-26,0.43
1990-07-26,0.43
1990-10-25,0.43
1991-01-25,0.435
1991-04-26,0.44
1991-07-26,0.445
1991-10-25,0.45
1992-01-24,0.455
1992-04-29,0.46
1992-07-29,0.465
1992-10-28,0.47
1993-01-26,0.475
1993-04-30,0.48
1993-07-28,0.485
1993-10-27,0.49
1994-01-31,0.495
1994-05-02,0.5
1994-08-01,0.505
1994-10-31,0.51
1995-01-30,0.515
1995-05-01,0.52
1995-08-02,0.52
1995-08-04,0.52
1995-11-01,0.52
1996-01-31,0.52
1996-05-01,0.52
1996-07-31,0.52
1996-10-30,0.52
1997-01-30,0.52
1997-05-01,0.525
1997-07-31,0.53
1997-10-30,0.535
1998-01-30,0.54
1998-05-01,0.545
1998-07-31,0.55
1998-10-30,0.555
1999-01-29,0.56
1999-04-30,0.565
1999-07-30,0.57
1999-10-29,0.575
2000-01-28,0.58
2000-04-28,0.585
2000-07-28,0.585
2000-10-27,0.585
2001-01-29,0.585
2001-04-27,0.585
2001-07-27,0.585
2001-10-29,0.585
2002-01-29,0.585
2002-04-26,0.585
2002-07-29,0.585
2002-10-29,0.585
2003-01-29,0.585
2003-04-28,0.585
2003-07-29,0.585
2003-10-30,0.585
2004-01-28,0.585
2004-04-28,0.6
2004-07-28,0.6
2004-10-28,0.6
2005-01-27,0.6
2005-04-27,0.62
2005-07-27,0.62
2005-10-27,0.62
2006-01-27,0.62
2006-04-26,0.64
2006-07-27,0.64
2006-10-27,0.64
2006-12-20,0.341
2007-01-29,0.299
2007-05-02,0.66
2007-08-01,0.66
2007-10-31,0.66
2008-01-29,0.66
2008-04-30,0.68
2008-07-30,0.68
2008-11-06,0.68
2009-02-05,0.68
2009-05-07,0.68
2009-08-06,0.68
2009-11-05,0.68
2010-02-04,0.68
2010-05-06,0.68
2010-08-05,0.69
2010-11-04,0.69
2011-02-04,0.69
2011-05-06,0.715
2011-08-05,0.715
2011-11-04,0.715
2012-02-03,0.74
2012-05-04,0.74
2012-08-03,0.74
2012-11-02,0.74
2013-02-01,0.765
2013-05-03,0.765
2013-08-02,0.765
2013-11-07,0.765
2014-02-06,0.795
2014-05-08,0.795
2014-08-07,0.795
2014-11-06,0.795
2015-02-06,0.825
2015-05-08,0.825
2015-08-07,0.825
2015-11-06,0.825
2016-02-05,0.86
2016-05-06,0.86
2016-08-05,0.86
2016-11-04,0.86
2017-02-03,0.87
2017-05-05,0.87
2017-08-04,0.87
2017-11-06,0.87
2018-02-12,0.87
2018-05-07,0.87
2018-08-06,0.87
2018-11-08,0.87
2019-02-21,0.87
2019-05-13,0.87
2019-08-14,0.87
2019-11-12,0.87
2020-02-21,0.87
2020-05-18,0.61
2020-08-17,0.61
2020-11-09,0.61
2021-02-19,0.61
2021-05-10,0.61
2021-08-11,0.61
2021-11-15,0.61
