Date,Dividends
1999-08-18,0.739
2000-03-15,1.15
2000-08-16,0.833
2001-03-14,1.583
2001-08-22,1.056
2002-03-20,1.611
2002-08-21,0.139
2003-03-19,1.806
2003-08-20,1.2
2003-11-25,0.6
2004-03-17,1.2
2004-05-19,0.65
2004-08-18,0.65
2004-11-23,0.65
2005-03-16,1.35
2005-05-18,0.7
2005-08-17,0.7
2005-11-22,0.7
2006-03-22,1.55
2006-05-17,0.75
2006-08-16,0.75
2006-11-21,0.75
2007-03-21,1.8
2007-05-16,0.85
2007-08-15,0.85
2007-11-20,0.85
2008-03-20,1.95
2008-05-21,0.9
2008-08-20,0.9
2008-11-19,0.9
2009-03-18,0.5
2009-05-20,0.4
2009-08-19,0.4
2009-11-18,0.4
2010-03-17,0.5
2010-05-19,0.4
2010-08-18,0.4
2010-11-17,0.4
2011-03-16,0.6
2011-05-18,0.45
2011-08-17,0.45
2011-11-22,0.45
2012-03-14,0.7
2012-05-16,0.45
2012-08-15,0.45
2012-10-24,0.45
2013-03-20,0.9
2013-05-22,0.5
2013-08-21,0.5
2013-10-23,0.5
2014-03-12,0.95
2014-05-21,0.5
2014-08-20,0.5
2014-10-22,0.5
2015-03-04,1.0
2015-05-20,0.5
2015-08-12,0.5
2015-10-21,0.5
2016-03-02,1.0
2016-05-18,0.5
2016-08-10,0.5
2016-10-19,0.5
2017-02-22,1.05
2017-05-17,0.5
2017-08-02,0.5
2017-10-12,0.5
2018-02-22,1.05
2018-05-17,0.5
2018-08-16,0.5
2018-10-11,0.5
2019-02-21,1.05
2019-05-16,0.5
2019-08-15,0.5
2019-10-10,0.5
2020-02-27,1.05
2021-03-11,0.75
2021-08-19,0.35
