Date,Dividends
1984-12-18,0.2793
1985-03-19,0.2793
1985-06-18,0.31206
1985-09-17,0.15603
1985-12-17,0.15603
1986-03-18,0.15603
1986-06-17,0.17241
1986-09-16,0.17241
1986-12-16,0.17241
1987-03-17,0.17241
1987-06-16,0.20517
1987-09-15,0.20517
1987-12-15,0.20517
1988-03-15,0.20517
1988-06-21,0.22995
1988-09-20,0.22995
1988-12-19,0.22995
1989-03-20,0.2415
1989-06-20,0.29337
1989-09-19,0.30828
1989-12-19,0.30807
1990-03-20,0.32361
1990-06-26,0.35217
1990-09-18,0.35217
1990-12-24,0.35217
1991-03-19,0.36981
1991-06-25,0.38997
1991-09-17,0.38997
1991-12-23,0.38997
1992-03-17,0.18571
1992-06-23,0.19048
1992-09-15,0.19048
1992-12-21,0.19048
1993-03-16,0.19048
1993-06-22,0.19524
1993-09-14,0.19524
1993-12-20,0.19524
1994-03-22,0.19524
1994-06-21,0.20476
1994-09-13,0.20476
1994-12-19,0.20476
1995-01-09,0.205
1995-03-21,0.215
1995-06-22,0.235
1995-09-21,0.235
1995-12-20,0.235
1996-03-21,0.235
1996-06-20,0.26
1996-09-19,0.26
1996-12-19,0.26
1997-03-20,0.26
1997-06-19,0.29
1997-09-18,0.29
1997-12-18,0.29
1998-03-19,0.29
1998-06-18,0.31
1998-09-17,0.31
1998-12-17,0.31
1999-03-18,0.31
1999-06-17,0.32
1999-09-16,0.32
1999-12-16,0.32
2000-03-16,0.32
2000-06-15,0.33
2000-09-14,0.33
2000-12-14,0.33
2001-03-15,0.33
2001-06-14,0.33
2001-09-20,0.33
2001-12-13,0.33
2002-03-20,0.33
2002-06-13,0.33
2002-09-19,0.33
2002-12-12,0.33
2003-03-13,0.33
2003-06-12,0.33
2003-09-18,0.33
2003-12-11,0.33
2004-03-11,0.33
2004-06-17,0.33
2004-09-23,0.33
2004-12-16,0.33
2005-03-10,0.33
2005-06-16,0.33
2005-09-22,0.33
2005-12-15,0.33
2006-03-09,0.33
2006-06-15,0.33
2006-09-21,0.33
2006-12-14,0.33
2007-03-08,0.33
2007-06-14,0.33
2007-09-20,0.33
2007-12-13,0.33
2008-03-06,0.33
2008-06-12,0.35
2008-09-18,0.35
2008-12-11,0.35
2009-03-05,0.35
2009-06-11,0.35
2009-09-24,0.35
2009-12-10,0.35
2010-03-04,0.36
2010-06-17,0.36
2010-09-23,0.36
2010-12-16,0.36
2011-03-03,0.38
2011-06-16,0.38
2011-09-22,0.38
2011-12-15,0.38
2012-03-01,0.41
2012-06-14,0.41
2012-09-20,0.41
2012-12-12,0.45
2013-02-27,0.45
2013-05-29,0.45
2013-08-28,0.45
2013-11-26,0.5
2014-02-26,0.5
2014-05-28,0.5
2014-08-27,0.5
2014-11-25,0.56
2015-02-25,0.56
2015-05-27,0.56
2015-08-27,0.56
2015-11-25,0.63
2016-02-25,1.26
2016-05-26,0.63
2016-08-29,0.63
2016-11-28,0.7
2017-02-24,0.7
2017-05-26,0.7
2017-08-29,0.7
2017-11-29,0.77
2018-02-27,0.77
2018-05-30,0.77
2018-08-30,0.77
2018-11-29,0.84
2019-02-27,0.84
2019-05-30,0.84
2019-08-29,0.84
2019-11-27,0.91
2020-02-27,0.91
2020-05-28,0.91
2020-08-28,0.91
2020-11-27,0.98
2021-02-25,0.98
2021-05-27,0.98
2021-08-30,0.98
2021-11-29,1.05
