Date,Dividends
2006-02-01,0.095
2006-05-03,0.35
2006-08-02,0.38
2006-11-02,0.405
2007-02-05,0.43
2007-05-04,0.465
2007-08-03,0.53
2007-11-05,0.55
2008-02-05,0.57
2008-05-06,0.59
2008-08-05,0.6
2008-11-05,0.6
2009-02-04,0.6
2009-05-06,0.6
2009-08-05,0.6
2009-11-04,0.6
2010-02-03,0.6
2010-05-05,0.6
2010-08-04,0.61
2010-11-03,0.61
2011-02-03,0.618
2011-05-04,0.625
2011-08-03,0.633
2011-11-03,0.64
2012-02-03,0.65
2012-05-04,0.66
2012-08-03,0.67
2012-11-05,0.68
2013-02-05,0.69
2013-05-06,0.7
2013-08-05,0.71
2013-11-05,0.72
2014-02-05,0.733
2014-05-06,0.745
2014-08-06,0.758
2014-11-05,0.77
2015-02-05,0.78
2015-05-06,0.78
2015-08-05,0.78
2015-11-04,0.78
2016-02-04,0.78
2016-05-04,0.78
2016-05-05,0.78
2016-08-03,0.78
2016-11-04,0.78
2017-02-03,0.78
2017-05-05,0.78
2017-08-04,0.78
2017-11-06,0.78
2018-02-06,0.78
2018-05-07,0.78
2018-08-02,0.78
2018-11-01,0.78
2019-02-01,0.78
2019-05-02,0.78
2019-08-01,0.78
2019-10-31,0.78
2020-01-31,0.78
2020-04-30,0.39
2020-07-30,0.39
2020-10-29,0.39
2021-02-04,0.39
2021-04-29,0.39
2021-07-29,0.39
2021-10-28,0.39
2022-02-03,0.39
