Date,Dividends
2011-02-01,0.0616
2011-04-19,0.2725
2011-07-19,0.29
2011-10-19,0.3075
2012-01-19,0.33625
2012-04-19,0.365
2012-07-19,0.39375
2012-10-18,0.4225
2013-01-24,0.4575
2013-04-25,0.495
2013-07-25,0.5325
2013-10-29,0.57
2014-01-23,0.6075
2014-04-24,0.6475
2014-07-24,0.69
2014-10-30,0.7325
2015-01-29,0.775
2015-04-30,0.83
2015-07-30,0.875
2015-10-29,0.91
2016-01-29,0.91
2016-04-29,0.91
2016-07-29,0.91
2016-10-31,0.91
2017-01-30,0.91
2017-04-28,0.91
2017-07-28,0.91
2017-10-31,0.91
2018-01-31,0.91
2018-04-30,0.91
2018-07-31,0.91
2018-10-30,0.91
2019-01-30,0.91
2019-04-30,0.91
2019-07-30,0.91
2019-10-31,0.91
2020-01-30,0.91
2020-04-30,0.1
2020-07-30,0.1
2020-10-29,0.1
2021-01-29,0.1
2021-04-29,0.1
2021-07-29,0.1
2021-10-28,0.1
2022-01-28,0.35
