Date,Firm,To Grade,From Grade,Action
2012-07-27 06:00:00,Morgan Stanley,Equal-Weight,Underweight,up
2012-07-27 07:00:00,Deutsche Bank,Hold,,main
2012-07-27 08:25:00,Benchmark,Hold,,main
2012-08-14 08:00:00,Stifel Nicolaus,Hold,Buy,down
2012-09-04 16:14:00,Jefferies,Hold,Buy,down
2012-09-21 06:09:00,Deutsche Bank,Buy,Hold,up
2012-09-21 06:15:00,Cantor Fitzgerald,Buy,,init
2012-10-05 06:52:00,Cantor Fitzgerald,Buy,,main
2012-10-26 06:49:00,Benchmark,Buy,Hold,up
2012-10-26 07:39:00,Nomura,Neutral,,main
2012-11-20 13:33:00,Barclays,Equal-Weight,Underweight,up
2012-12-05 09:22:21,JG Capital,Overweight,,init
2012-12-12 15:06:43,Janney Capital,Neutral,,init
2013-01-03 12:23:38,Barclays,Equal-Weight,,main
2013-01-23 16:09:46,Ascendiant,Buy,,init
2013-01-25 08:04:53,Nomura,Neutral,,main
2013-02-04 08:29:39,Monness Crespi Hardt,Neutral,Buy,down
2013-02-06 08:15:02,Jefferies,Hold,,main
2013-02-06 09:47:11,RBC Capital,Sector Perform,Outperform,down
2013-03-19 08:10:47,JMP Securities,Market Perform,,init
2013-04-02 06:39:50,UBS,Buy,,init
2013-05-20 09:22:34,Deutsche Bank,Buy,,main
2013-05-30 10:34:57,Ameriprise Financial,Sell,Buy,down
2013-07-02 08:01:32,Oddo Securities,Buy,,init
2013-07-10 16:11:48,Susquehanna,Neutral,,init
2013-07-26 07:00:00,Raymond James,Market Perform,Outperform,down
2013-07-26 08:34:52,Lazard,Underperform,Buy,down
2013-07-26 08:44:45,Susquehanna,Neutral,,main
2013-07-26 10:26:02,Standpoint Research,Buy,Hold,up
2013-07-29 08:24:57,Lazard,Neutral,Buy,down
2013-09-09 09:34:24,Lazard,Buy,Neutral,up
2013-09-12 08:12:10,Janney Capital,Neutral,,init
2013-10-14 06:18:57,Deutsche Bank,Hold,Buy,down
2013-10-23 09:09:16,FBR Capital,Outperform,,init
2013-10-31 06:18:22,Bank of America,Buy,Neutral,up
2013-10-31 07:05:46,Benchmark,Buy,,main
2013-10-31 08:31:44,Jefferies,Hold,,main
2013-10-31 09:58:46,Standpoint Research,Hold,Buy,down
2013-12-16 16:00:00,UBS,Buy,,main
2014-01-07 06:37:40,Morgan Stanley,Equal-Weight,,main
2014-02-07 07:29:34,Bank of America,Buy,,main
2014-05-02 02:58:51,JP Morgan,Neutral,,main
2014-05-02 23:33:50,Cantor Fitzgerald,Buy,,main
2014-06-11 06:09:36,Exane BNP Paribas,Outperform,,init
2014-06-17 06:51:58,Susquehanna,Positive,Neutral,up
2014-06-27 07:06:57,Buckingham Research,Neutral,,init
2014-06-30 16:32:11,Oppenheimer,Outperform,,init
2014-08-01 00:04:37,JP Morgan,Neutral,,main
2014-08-01 01:29:30,UBS,Buy,,main
2014-08-01 06:31:59,Raymond James,Outperform,Market Perform,up
2014-08-01 20:41:19,Cantor Fitzgerald,Buy,,main
2014-08-01 21:51:27,Jefferies,Hold,,main
2014-10-10 09:00:00,Susquehanna,Positive,,main
