Date,Firm,To Grade,From Grade,Action
2017-10-17 17:06:17,Canaccord Genuity,Hold,,main
2018-06-25 14:45:40,Canaccord Genuity,Hold,Hold,main
2018-10-01 12:10:58,Raymond James,Market Perform,Market Perform,main
2018-11-19 10:58:56,CIBC,Outperform,Neutral,up
2018-12-21 12:33:01,Canaccord Genuity,Hold,Hold,main
2018-12-21 13:09:15,RBC Capital,Sector Perform,Sector Perform,main
2019-06-27 14:07:13,Canaccord Genuity,Hold,,main
2019-08-16 11:49:04,Macquarie,Neutral,,init
2019-09-24 16:16:33,Scotiabank,Sector Perform,Sector Outperform,down
2019-09-25 11:59:02,RBC Capital,Sector Perform,,main
2019-09-25 13:23:00,Morgan Stanley,Equal-Weight,,main
2019-10-24 12:02:39,Bank of America,Underperform,,reit
2019-11-04 11:42:36,Bank of America,Neutral,Underperform,up
2020-04-01 12:12:23,MKM Partners,Neutral,,main
2020-04-01 16:06:05,CFRA,Hold,,main
2020-04-02 09:12:16,Canaccord Genuity,Hold,,main
2020-06-12 10:46:37,B of A Securities,Neutral,,main
2021-01-26 10:36:18,RBC Capital,Underperform,Sector Perform,down
2021-02-16 14:48:07,Canaccord Genuity,Sell,Hold,down
2021-03-31 11:53:34,Canaccord Genuity,Hold,Sell,up
2021-04-29 13:21:24,Canaccord Genuity,Hold,,main
2021-06-25 11:57:41,Canaccord Genuity,Sell,Hold,down
2021-06-25 12:02:27,CIBC,Underperform,Neutral,down
2021-06-25 14:24:01,TD Securities,Reduce,Hold,down
2021-08-18 10:11:44,Canaccord Genuity,Hold,Sell,up
