Date,Firm,To Grade,From Grade,Action
2012-07-13 15:27:00,JP Morgan,Overweight,,main
2012-07-24 06:47:00,Deutsche Bank,Hold,,main
2012-08-08 08:08:00,Stifel Nicolaus,Buy,Hold,up
2012-08-17 10:51:00,JP Morgan,Overweight,,main
2012-09-17 06:14:00,Jefferies,Hold,,main
2012-09-20 10:20:00,KeyBanc,Buy,Hold,up
2012-10-03 08:21:00,RBC Capital,Outperform,,init
2013-01-09 06:59:08,Deutsche Bank,Hold,,main
2013-01-16 08:06:55,JP Morgan,Neutral,Overweight,down
2013-02-05 09:41:11,Barclays,Overweight,,init
2013-02-26 08:22:02,Stifel Nicolaus,Buy,,main
2013-03-01 08:09:55,BMO Capital,Underperform,Market Perform,down
2013-03-08 12:41:06,JP Morgan,Neutral,,main
2013-04-02 08:30:46,Stifel Nicolaus,Buy,,main
2013-05-08 08:25:39,Stifel Nicolaus,Buy,,main
2013-05-09 08:38:04,Stifel Nicolaus,Buy,,main
2013-06-13 09:14:40,KeyBanc,Hold,Buy,down
2013-07-18 06:50:23,Citigroup,Neutral,,init
2013-08-12 08:27:19,BMO Capital,Market Perform,Underperform,up
2014-01-02 16:00:00,BMO Capital,Underperform,Market Perform,down
2014-05-09 03:23:26,Stifel Nicolaus,Buy,,main
2014-08-13 09:00:00,Jefferies,Hold,,main
2014-08-14 09:00:00,Deutsche Bank,Hold,,main
2014-10-06 09:00:00,Citigroup,Neutral,,main
2014-10-06 10:00:00,ISI Group,Buy,,init
2014-11-05 09:24:47,Evercore ISI Group,Hold,Buy,down
2014-11-18 09:00:00,Citigroup,Neutral,,main
2014-12-11 09:00:00,Deutsche Bank,Hold,,main
2015-01-08 09:00:00,Barclays,Overweight,,main
2015-01-26 09:00:00,Deutsche Bank,Hold,,main
2015-02-25 07:18:33,Morgan Stanley,Overweight,Equal-Weight,up
2015-02-26 09:00:00,Deutsche Bank,Hold,,main
2015-03-16 09:00:00,Citigroup,Neutral,,main
2015-04-08 06:03:46,BMO Capital,Outperform,,init
2015-05-11 09:00:00,Barclays,Overweight,,main
2015-05-26 05:52:30,Mizuho,Buy,Neutral,up
2015-05-29 09:00:00,Jefferies,Hold,,main
2015-06-01 07:00:43,Evercore ISI Group,Buy,Hold,up
2015-07-13 11:00:00,Citigroup,Neutral,,main
2015-07-15 07:08:05,SunTrust Robinson Humphrey,Buy,,init
2015-08-07 11:00:00,Stifel Nicolaus,Buy,,main
2015-09-08 11:07:23,Evercore ISI Group,Buy,,main
2015-09-21 06:16:33,Mizuho,Buy,,main
2015-11-02 13:20:20,Barclays,Overweight,,main
2015-12-17 10:42:24,JP Morgan,Neutral,Overweight,down
2016-01-05 12:26:01,Deutsche Bank,Hold,,main
2016-01-14 08:05:48,BMO Capital,Market Perform,Outperform,down
2016-01-27 06:16:48,BMO Capital,Underperform,Market Perform,down
2016-01-28 08:25:02,Evercore ISI Group,Hold,Buy,down
2016-02-19 11:44:24,Barclays,Overweight,,main
2016-02-22 06:53:53,Deutsche Bank,Hold,,main
2016-02-25 06:18:40,Jefferies,Hold,,main
2016-04-01 06:25:49,RBC Capital,Sector Perform,Outperform,down
2016-04-01 08:42:32,Citigroup,Neutral,,main
2016-05-12 13:04:45,Deutsche Bank,Hold,,main
2016-05-13 12:32:48,Citigroup,Neutral,,main
2016-06-22 04:28:01,Morgan Stanley,Equal-Weight,Overweight,down
2016-07-07 12:43:03,Citigroup,Neutral,,main
2016-08-11 11:29:58,Citigroup,Neutral,,main
2016-08-15 23:13:50,Canaccord Genuity,Buy,,main
2016-08-23 07:15:50,UBS,Neutral,,main
2016-08-25 04:05:12,BTIG Research,Neutral,,init
2016-09-14 07:25:38,Stephens & Co.,Overweight,,init
2016-12-13 17:13:44,Wells Fargo,Market Perform,Outperform,down
2017-01-05 13:46:02,Mitsubishi UFJ,Overweight,Neutral,up
2017-01-19 22:35:19,SunTrust Robinson Humphrey,Hold,Buy,down
2017-03-20 14:21:13,Morgan Stanley,Overweight,Equal-Weight,up
2017-04-24 14:02:52,Evercore ISI Group,Underperform,In-Line,down
2017-09-22 15:10:31,Bank of America,Neutral,,main
2017-10-02 11:30:15,UBS,Neutral,,main
2017-11-08 12:57:10,Stifel Nicolaus,Buy,,main
2018-02-23 15:28:44,Stifel Nicolaus,Buy,Buy,main
